,P_0,K_r12,K_d,K_dd,K_g,h_init,misfit,D_mean,RMSD,NA_iter
292,3.6359325e-05,7.870016e-05,0.00535412,0.09183933,0.1856249,2.3765810000000003,-3.1901893627999995,0.23194022600185374,0.17888651087592775,0.0
294,0.000100001425,0.0002519652,0.003026956,0.29193470000000005,0.01081482,2.8856490000000004,-3.0634582388,0.25191822858411256,0.19406524350923435,0.0
295,2.38855325e-05,4.2065349999999995e-05,0.007759469000000001,0.007113837,0.4663725,0.9778935,-4.7953983697,0.24440124446578523,0.03140587461182098,0.0
296,2.7416975000000004e-05,3.924374e-05,0.004796314,0.1615585,0.002740175,0.5139527,-2.7252241843,0.2524846141302068,0.24870892207077816,0.0
298,7.585700000000001e-06,0.0001817198,0.006299214,0.0014098210000000001,0.004304736,0.5749006,-2.0937307621,0.3441485688849709,0.33528165554914935,0.0
300,1.5162455e-05,0.000138865,0.002125566,0.0062706,0.19437929999999998,0.9702200000000001,-2.7468908317,0.23171179058731858,0.2599891994933509,0.0
303,7.190115e-07,0.0001276809,0.0002059563,0.0148004,0.01799847,1.760431,-1.7972468838,0.32897377228947267,0.46622676698570564,0.0
304,8.490860000000001e-06,2.287438e-06,0.03466468,0.3292718,0.4596217000000001,2.1669810000000003,-1.640236131,0.4809529540452977,0.3916561822714195,0.0
305,8.5988525e-07,2.885942e-06,0.005115885,0.2722505,0.43353559999999997,0.856775,-1.3111369027,0.54385441891579,0.4802729407468616,0.0
306,2.5300524999999998e-05,8.041026999999999e-05,0.02663676,0.001694953,0.04523852,2.247364,-3.6158657955,0.178656676582438,0.16060233674429653,0.0
307,4.80429e-06,1.1856860000000001e-07,0.0004559936,0.06234544,0.001300042,1.989848,-2.4716375279,0.2778786288841618,0.28495999423543367,0.0
308,3.0784275000000003e-06,4.674917e-06,0.01053969,0.15439460000000002,0.23920070000000002,0.7804853,-1.5552417999,0.48144185783718113,0.42421242484532845,0.0
309,1.1694495e-06,0.0001179709,0.0003673514,0.002944548,0.0007420742,2.701214,-2.3535281692,0.27779132478932606,0.35486190005627316,0.0
311,6.786712500000001e-07,5.768822e-06,0.002599502,0.002121721,0.04702152,1.5360049999999998,-3.0223974239999998,0.22184867518167728,0.22459488954355888,0.0
312,1.1488044999999999e-05,4.178483e-05,0.04484625,0.01474865,0.03458034,1.602349,-2.4443405861,0.33663190686539357,0.26001469861693094,0.0
313,1.0320744999999999e-05,8.546133999999999e-06,0.0001632791,0.02244516,0.2111911,0.5127225999999999,-2.6489869358,0.2710664160668469,0.24832159281530156,0.0
314,1.25691325e-05,4.099432e-06,0.002148963,0.0006337062999999999,0.07093273,0.19102470000000002,-4.0749261071,0.23703101911472166,0.06412048757619067,0.0
315,5.781125e-06,3.9106920000000003e-07,0.02162483,0.0026010020000000003,0.1014197,1.269423,-2.5669149933,0.29459022845624233,0.2598390381973875,0.0
316,2.81471e-05,1.796516e-05,0.0002830585,0.1152036,0.0007256722,2.865414,-3.0040682782999997,0.2505199958424818,0.1967527069485536,0.0
318,1.91087075e-06,5.651777e-07,0.0038227440000000003,0.01703112,0.0013530089999999999,1.165992,-3.5054835706,0.19251009489876486,0.1620492416203742,0.0
319,3.653035e-05,0.0002238598,0.03467463,0.06015518,0.4791063,2.864421,-3.0536071879000004,0.2279124512778833,0.21139481939664087,0.0
320,4.85761e-07,5.5942969999999994e-05,0.02705492,0.03130239,0.0036110340000000004,2.479101,-1.9702769667,0.47937917006608755,0.293365423925628,0.0
321,9.256e-05,3.346323e-05,0.00012480610000000002,0.154042,0.02671054,2.216574,-3.3655343996,0.24339220702076003,0.13596489936615413,0.0
324,2.8647025e-06,2.0072e-05,0.02600995,0.003933677,0.04547267,0.1489779,-2.1873765268,0.47382303744605175,0.23994172575723136,0.0
325,1.5966949999999998e-05,0.0003119936,0.002887764,0.0019229179999999998,0.01427133,1.8066630000000001,-2.7581730257999997,0.2445945433034406,0.24842546078248182,0.0
326,4.3272925e-07,2.9588590000000003e-05,0.00033346019999999996,0.006868109,0.0114769,2.113746,-2.8578736257,0.25091363082750917,0.23764078801139843,0.0
327,4.953027500000001e-07,7.18274e-05,0.00021672279999999998,0.0006392679,0.1149003,2.880183,-2.1442584827,0.313289678514659,0.4011132828098671,0.0
328,6.1638875e-07,1.177348e-05,0.002497154,0.08108579,0.001220448,2.155787,-1.503656776,0.47282699645869936,0.45244536624634407,0.0
329,2.03581525e-06,1.4876970000000001e-05,0.001083208,0.000713348,0.5974473000000001,2.1055610000000002,-1.5831897169,0.3721352738013471,0.472269814912708,0.0
330,1.264914e-06,6.875908e-05,0.00017884959999999998,0.0013317589999999999,0.01904147,1.4906620000000002,-2.3061690215,0.25935691537475164,0.38854749721511317,0.0
331,1.3175629999999998e-05,9.86684e-06,0.0004860261,0.007283915,0.5368729,2.990226,-2.4839970396,0.27027914347384113,0.3063334482630299,0.0
336,5.1213075e-05,1.4884569999999999e-06,0.0014302179999999998,0.04390809,0.5099041,1.579932,-3.377311453,0.22884937909626418,0.11983373577738207,0.0
338,8.639735e-06,2.178107e-07,0.0015278989999999999,0.009388519,0.0041431079999999995,2.48446,-2.2090934258000003,0.2688687758010358,0.32950139724183786,0.0
339,2.3767904999999997e-06,3.86293e-06,0.04119479,0.4493635,0.01562574,0.9877776,-1.4112249861000001,0.6304582743261194,0.3889999290387897,0.0
342,7.07303e-06,1.541394e-07,0.001061504,0.0656938,0.0012803489999999999,1.525791,-2.6674309794999997,0.25956931953009676,0.2544724764022102,0.0
344,8.138630000000001e-07,0.000171814,0.004669955,0.007860686,0.04730935,1.8089220000000001,-1.6070238603,0.4886511886046377,0.41637677981065235,0.0
345,5.4093525e-06,1.0786049999999999e-07,0.004295269,0.05283601,0.0006745257000000001,1.546382,-2.6276224044,0.29065261462104264,0.24349501410865357,0.0
346,2.5770299999999996e-06,1.31641e-07,0.005215812,0.1289203,0.39835390000000004,0.6534353,-1.5626895022,0.4617696028903576,0.43195761916375947,0.0
347,2.20976575e-06,1.2997719999999999e-05,0.001122191,0.001035505,0.004923125,1.248407,-2.8716024782,0.2362717622716852,0.23409414598964967,0.0
348,2.749865e-07,7.3950750000000005e-06,0.02272048,0.0005161081,0.29114059999999997,1.715264,-1.4966625149000001,0.5793442418493667,0.3634650436050672,0.0
349,1.87627425e-05,7.591482999999999e-06,0.000362116,0.00369467,0.07542988,2.6633,-2.4586552117,0.265392542667798,0.25344396697169264,0.0
350,7.52092e-06,0.0001058205,0.00039724,0.05455735,0.005893878000000001,1.6952490000000002,-1.9999250219,0.3142075640870458,0.3777397994685143,0.0
351,1.3601845e-05,7.314212e-06,0.002054284,0.09798797,0.009340468000000001,2.288227,-2.6560068159,0.2609862739502133,0.2547704902034544,0.0
352,7.399802499999999e-06,1.120635e-06,0.0008461569,0.09570953,0.1356111,0.309663,-2.2125767334999997,0.3101106023444973,0.3181136192060447,0.0
355,4.3845325000000005e-07,1.2319280000000002e-06,0.0002708616,0.07517141,0.0006135564,0.8457933000000001,-1.612433742,0.377103361783843,0.4605721945339063,0.0
356,0.00010057737499999999,2.025091e-06,0.005773275,0.3285387,0.0008792034,0.1005335,-3.5947061744,0.2683370108494205,0.10986490748589116,0.0
357,0.000120672025,0.000438294,0.0010584289999999998,0.0616903,0.1279867,2.536188,-2.422927304,0.25642698843234185,0.30196322875782977,0.0
359,5.3215125e-06,1.0426739999999999e-07,0.02689439,0.001969022,0.7675806,0.9665912,-2.2364540287,0.4379787660591384,0.241393352866713,0.0
360,2.5256e-06,3.5950859999999997e-07,0.01950745,0.2172768,0.06872843,2.272377,-1.5740800009,0.5487276874221577,0.3740168197972164,0.0
361,0.0001587628,0.0003360968,0.000142283,0.1019198,0.001672004,2.0421560000000003,-2.4560779259,0.2421680224492292,0.2958692176509892,0.0
362,5.30872e-07,5.270792e-06,0.0007762055,0.1741432,0.01512139,2.208048,-1.4280391575,0.4523859803845175,0.48116149717389417,0.0
364,1.82244675e-05,7.434951e-06,0.02754571,0.04351279,0.0006334933,2.675236,-3.4503122394,0.21372880650192685,0.15200014576262227,0.0
365,8.254355e-07,3.8641899999999995e-06,0.005851316999999999,0.01976882,0.0033070290000000004,2.980538,-3.1246340555,0.17441085004882584,0.2534999525526847,0.0
366,3.1755275e-05,1.344374e-05,0.00113414,0.01739149,0.09811521,0.4055434,-3.3831658805,0.25042487413850706,0.11233195490644425,0.0
367,0.00013530674999999998,0.0004108481,0.0010765969999999999,0.3054155,0.7461317,0.02981335,-2.9606019491000004,0.23491567844156766,0.22999730104492186,0.0
368,8.186465e-07,0.00011744870000000001,0.00026072810000000004,0.04468157,0.06477632,2.79736,-1.5686611822999998,0.36640580193109884,0.47710879586046034,0.0
369,8.532105e-07,0.00019503330000000002,0.0001784526,0.0107928,0.01832232,2.6421080000000003,-1.9245865008,0.31337016350894853,0.44725012132723163,0.0
370,1.190789e-05,1.045261e-05,0.001195844,0.0050234220000000005,0.005512476,1.19833,-3.043565028,0.24900515711724874,0.17591221940923668,0.0
371,7.299965e-05,1.997015e-07,0.01661694,0.07851905,0.0044873859999999995,0.08705394,-3.2162800561,0.2428730726251587,0.14328393086837557,0.0
373,1.6988862499999998e-06,6.440127e-05,0.01121448,0.005049421,0.002036842,1.5376379999999998,-2.2989425329,0.33567026163605906,0.32060577810725494,0.0
375,3.9402975e-05,3.5773189999999997e-07,0.002745014,0.14580710000000002,0.2876776,0.11446150000000001,-3.2301623508999997,0.2633763838419263,0.15188637599473306,0.0
377,3.2201824999999996e-05,9.127829e-05,0.002020366,0.05041645,0.150731,2.99538,-3.7529230675,0.23479190326064234,0.09726592751741701,0.0
378,2.3202195000000003e-05,1.008641e-07,0.01352159,0.00105097,0.2230689,0.1522192,-3.3827458838999998,0.21912360051437654,0.14990536874716467,0.0
380,3.4723675000000003e-06,2.4334389999999997e-07,0.0001737845,0.0006944921,0.01077651,0.7311486,-2.7836646304,0.2733042348226232,0.19756466694006403,0.0
381,1.80660975e-05,9.081644e-05,0.0130846,0.01477039,0.53496,2.06077,-2.8598298402999998,0.27251912192182487,0.20636872391044,0.0
383,3.291585e-06,5.080063e-05,0.0009372336,0.009448047,0.0005776128,2.356031,-2.7883530386,0.23292046354344625,0.2691051437474921,0.0
384,2.84174e-07,1.8668410000000002e-07,0.01447545,0.0006852509,0.0006815545,0.6902354,-3.1226142146,0.24788634095490122,0.17541658140832472,0.0
386,5.0965174999999996e-05,3.071983e-05,0.0033957609999999997,0.03045633,0.7387322,0.4624072,-3.3582251868,0.23972813791070732,0.120814166208576,0.0
387,1.517483e-06,2.651649e-07,0.000153331,0.04172717,0.01103154,2.382404,-2.4989010911,0.2645639572722825,0.2952203186228353,0.0
390,3.687185e-07,9.669508e-07,0.0001247892,0.01107392,0.06506533,1.8294970000000002,-2.8580988855,0.19696999683534355,0.295809046673244,0.0
391,6.6032100000000004e-06,0.00031885,0.00042413160000000005,0.0018497639999999998,0.02808354,2.290689,-2.0256239687,0.3098153487332856,0.38742182228139066,0.0
392,1.7773484999999999e-06,4.306033e-06,0.01871642,0.01259643,0.8408725,1.194495,-1.7150846290000001,0.5623837912168673,0.31956845848309,0.0
394,1.623297e-05,2.520154e-06,0.001955804,0.009891068000000001,0.2933482,0.6368235,-4.0430491555,0.2496563283552456,0.06516489857437378,0.0
396,6.867462500000001e-06,4.890238e-06,0.009393028000000001,0.10995619999999999,0.1146192,0.8287324,-1.9430065668,0.40642968522782497,0.340539241379923,0.0
397,2.6000375e-07,2.792274e-06,0.00033391110000000003,0.001271708,0.1568113,2.243656,-2.2206614019,0.2987835922025417,0.3476468539828793,0.0
398,4.2942325e-07,1.132869e-07,0.0004020424,0.03296047,0.05217731,0.7792431,-1.8211015553,0.37479278576240693,0.4069557256597988,0.0
399,6.0095449999999996e-06,1.5038679999999999e-05,0.002999528,0.0132007,0.08805144,0.7587263000000001,-2.4834971533,0.26405753930482245,0.29749237722399446,0.0
400,2.6393125e-05,1.687102e-06,0.000891785,0.4132598,0.00914305,0.4706605,-2.0114565321,0.35716719172961225,0.34228519304726496,0.0
401,5.12773e-05,1.7111470000000002e-05,0.04460647,0.0876884,0.000592655,1.781959,-3.3387899707999997,0.21511885153441138,0.17098327178649209,0.0
402,4.9759475e-06,0.00010009799999999999,0.0009223494000000001,0.03242273,0.5721218000000001,0.9002174000000001,-1.6549274562,0.34108343540824054,0.45970124169964827,0.0
404,1.3586742499999998e-05,3.1105640000000005e-05,0.0001272886,0.0023107379999999997,0.1527486,1.798093,-3.0490654666,0.2334334708310157,0.17981818547583953,0.0
406,3.3904474999999997e-07,5.997553e-07,0.000441151,0.01531724,0.5660755000000001,2.992695,-1.6428050496000002,0.402793183556933,0.4515919232314651,0.0
407,8.21651e-06,5.693348999999999e-06,0.0001227733,0.01338651,0.0423339,0.05247868,-3.4449293902,0.24315026789286212,0.12331989484458061,0.0
409,1.08982525e-06,0.0003105574,0.03091898,0.1013437,0.004271747,1.990531,-1.7683274874000001,0.6339421344446383,0.2693049175055636,0.0
410,3.445245e-05,1.914149e-07,0.002058789,0.02273558,0.002262774,2.215392,-2.3915701931999997,0.2636103999300979,0.28591948982410836,0.0
411,1.0537965e-06,0.0002071528,0.01002263,0.18148470000000003,0.0137349,1.187811,-1.3474713665,0.6088261594201414,0.4250306328866526,0.0
413,1.7838370000000001e-06,3.704067e-05,0.0002069743,0.009685739,0.03254157,0.851707,-1.9693865461000002,0.29037033240434734,0.4419799048771374,0.0
415,3.6025949999999993e-06,2.344086e-07,0.000597581,0.01284176,0.002527413,0.7848798,-3.7621556189999996,0.20239919732940403,0.11454523622616708,0.0
416,3.5899e-06,9.64392e-06,0.0001542736,0.01627852,0.001793924,1.591793,-3.4164393738,0.2038710228287103,0.16121699168708434,0.0
417,3.2159325e-06,1.907065e-07,0.0035122870000000002,0.002951422,0.0506973,2.371626,-2.9234224286000003,0.17153719793596073,0.3357362543442373,0.0
418,3.0686925e-05,0.00021913169999999998,0.0007811706,0.001826781,0.02197043,2.422536,-4.5089898367000005,0.27810508897616015,0.04067337916621172,0.0
420,2.5033375e-07,3.722822e-05,0.0008760698,0.0014881979999999998,0.0009363825999999999,0.9338175,-2.3626631597,0.32093080692093573,0.31372801383616256,0.0
421,2.58815e-05,1.401716e-06,0.004521796,0.08020958,0.003930096,1.4241409999999999,-3.7832674154,0.2083087166239774,0.11059936451105142,0.0
423,2.994915e-07,6.743416999999999e-07,0.0028946320000000003,0.004687247,0.03937833,1.1513120000000001,-2.8997224803,0.24317523676343694,0.23143674525502303,0.0
424,5.7641225e-05,0.0003712889,0.001654849,0.20921279999999998,0.004587348,0.5395778,-2.9193473262,0.2678523486228655,0.2055424906780674,0.0
427,1.5362385000000003e-05,4.109541e-05,0.02074324,0.08265853,0.01455181,0.2741982,-2.501493022,0.31459527544874394,0.2544882713731586,0.0
428,5.7836800000000005e-06,0.0001687427,0.04672847,0.01438111,0.13187910000000003,0.1304123,-1.9728395224000002,0.48166100823386837,0.2968670442731618,0.0
429,1.74881475e-05,2.850926e-07,0.02576439,0.005765883,0.2670594,2.300824,-3.3382403150999997,0.2145377413640024,0.17118772161274715,0.0
430,2.8695725e-07,1.029791e-07,0.01117685,0.00130061,0.39974499999999996,0.6525133000000001,-1.4271455421,0.6597867646089229,0.3705496904462253,0.0
434,2.8123e-05,0.0003101623,0.0046381009999999995,0.01447469,0.2083565,0.971508,-3.4871188408,0.2264166813950379,0.13604973837774706,0.0
435,4.9072875e-07,2.0544029999999997e-05,0.0001626667,0.004026266,0.05154485,1.260044,-2.2072456165,0.28729701140007685,0.40027889894001834,0.0
437,9.9846125e-06,0.0002404049,0.01005545,0.257029,0.07630163,2.1283529999999997,-1.7243498771,0.41210414190807465,0.4053365243999342,0.0
439,2.310161e-06,2.2544509999999998e-07,0.001994231,0.01999578,0.01564207,0.764183,-2.9513517514,0.24613402791544756,0.2114899138999858,0.0
444,0.000104423475,2.523005e-05,0.01028376,0.1919503,0.004702018,1.952319,-3.5100979636000003,0.24495105859230326,0.12194973724618442,0.0
447,2.03374575e-05,0.0001557212,0.0005103916,0.43908400000000003,0.0590537,1.1096059999999999,-1.8909800886,0.3574760906185546,0.3812957390342349,0.0
448,4.654e-06,2.40585e-07,0.02411633,0.001575014,0.9764606,2.952717,-2.1037502152000003,0.4571905971334414,0.26657327249274904,0.0
449,4.4770950000000005e-05,1.3399689999999999e-07,0.00034316379999999996,0.09267166,0.002157548,0.4286081,-4.0467219635000005,0.2136625826586265,0.07766180357401198,0.0
450,8.246935e-05,9.771503e-06,0.007739296999999999,0.1392523,0.0005941713,2.537934,-3.6238688365,0.24954886376988553,0.10609189632987255,0.0
451,6.686325000000001e-06,2.9030529999999998e-05,0.01047153,0.02937416,0.01263801,1.120955,-2.3508542937,0.3391485103970298,0.27919295759049584,0.0
452,1.79676075e-05,2.07469e-06,0.0003052215,0.07330375,0.2220351,1.7924330000000002,-3.0095123,0.2611687365120587,0.18608457773216572,0.0
453,2.2811085e-05,5.86999e-07,0.02701032,0.0014674129999999999,0.01379715,2.7636,-2.3760186816999997,0.21375280011063574,0.3807949448046986,0.0
454,3.8467075e-06,8.075702e-07,0.001331365,0.08004665,0.02179069,0.21453870000000003,-2.0617822277,0.3263711455205519,0.3540343525699356,0.0
455,1.2032955e-06,5.6987510000000004e-05,0.01766833,0.40615419999999997,0.04169235,1.414012,-1.4147772658000002,0.6336397766102795,0.383802266755726,0.0
457,4.64067e-05,2.01514e-05,0.00037335440000000003,0.07451238,0.12411580000000001,2.661336,-3.8060044442,0.2267871566642401,0.08959736048061585,0.0
460,3.4939075e-05,7.217843e-05,0.0001229722,0.05962209,0.0005366366,1.828473,-3.4446001887,0.2295220162289071,0.13560255006786714,0.0
462,1.0012485e-05,3.551739e-05,0.0001324541,0.0005649033000000001,0.6694536999999999,2.207963,-2.3147449672,0.2614467501498702,0.3351852807160667,0.0
463,3.6029775e-05,2.390635e-06,0.01299246,0.02792339,0.04527075,1.322075,-3.1872436221,0.22703346619035228,0.16044420010107385,0.0
464,1.5804785e-05,1.051043e-05,0.03828866,0.008358038,0.07403929,0.23640860000000002,-3.1794956413,0.2234025757937272,0.19050821451979022,0.0
465,1.6043e-06,1.7648029999999998e-07,0.002302379,0.0005270971,0.2282522,1.239635,-1.8895486941,0.37538685710001485,0.379716400578739,0.0
466,2.177683e-05,0.0001995006,0.04045152,0.01653851,0.7111029999999999,0.6934226,-2.5491397085,0.29721526758642536,0.25824560380126205,0.0
469,3.7493099999999996e-07,1.342017e-07,0.001011693,0.37487059999999994,0.008340945,2.443986,-1.4097930063,0.48855663215131184,0.46997929199298605,0.0
470,0.00011231165000000001,0.00044296129999999996,0.0007074722,0.2840494,0.007919018,0.9957620999999999,-3.07028805,0.24662586202295506,0.19664164382559818,0.0
472,3.640265e-05,0.000270542,0.0006908934,0.006888493000000001,0.03050291,0.3815418,-4.3476163411,0.2693112967565246,0.05098764298723197,0.0
474,1.5778167500000002e-06,6.128342e-06,0.02528852,0.00541947,0.03220212,1.2275200000000002,-2.4763818737,0.3274261756870026,0.26139507823854186,0.0
475,1.0105647500000001e-06,7.373789e-07,0.007480395,0.02178543,0.06352949,2.972937,-2.6408071974,0.3010294375269097,0.23892417339513478,0.0
476,6.124604999999999e-07,0.0002923714,0.01221333,0.0411308,0.01047293,0.6631444000000001,-1.2454351543000002,0.6582973794953444,0.4355900333230243,0.0
477,7.87979e-06,0.0003700699,0.0015095920000000001,0.0038253209999999996,0.003752135,2.035575,-2.0916087615,0.3075112489201897,0.3674069173798902,0.0
478,1.10105525e-05,2.710728e-07,0.005903793,0.03428914,0.3443128,0.7450389000000001,-2.7845563625,0.2771780509278028,0.21666375177623368,0.0
479,6.8663475e-05,3.046179e-07,0.008969696,0.4752938,0.01193956,0.7292435,-2.6763359997,0.2921173332391465,0.22901412209458488,0.0
480,3.483265e-05,0.0001459071,0.0001087081,0.01187903,0.06138143,2.67003,-4.1491151352,0.2794816900438948,0.05393192852813094,0.0
